aro_id	name	definition	definition_refs	parent_ids	drug_class_id	drug_class_label	synonyms	xrefs	classification
ARO:0000069	doxycycline	Doxycycline is second generation semi-synthetic derivative of the tetracycline group of antibiotics. It inhibits bacterial protein synthesis by binding to the 30S subunit of the bacterial ribosome and preventing the aminotransferase-tRNA from associating with the ribosome.	PMID:11381101|PMID:19862477	ARO:3000050	ARO:3000050	tetracycline antibiotic	Azudoxat|Deoxymykoin|Doxiciclina|Doxitard|Doxycyclinum|Doxytetracycline|Vibramycin|Vibramycine|Vibravenos	CAS:564-25-0|CHEBI:50845|ChEMBL:CHEMBL1200699|PubChem:54671203	classified_as_antibiotic
ARO:0000070	ertapenem	Ertapenem is a carbapenem antibiotic and is highly resistant to beta-lactamases like other carbapenems. It inhibits bacterial cell wall synthesis.	PMID:12951340|PMID:27572414	ARO:0000020	ARO:0000020	carbapenem	ERT|Invanz	CAS:153832-46-3|CHEBI:404903|ChEMBL:CHEMBL1359|PubChem:150610	classified_as_antibiotic
ARO:0000071	levofloxacin	Levofloxacin is a synthetic chemotherapeutic antibiotic of the fluoroquinolone drug class. Its main target is topoisomerase IV, inhibiting its function and disrupting DNA replication.	PMID:15700957	ARO:0000001	ARO:0000001	fluoroquinolone antibiotic	Levaquin|Tavanic	CAS:100986-85-4|CHEBI:63598|ChEMBL:CHEMBL5315124|PubChem:149096	classified_as_antibiotic
ARO:0000072	linezolid	Linezolid is a synthetic antibiotic used for the treatment of serious infections caused by Gram-positive bacteria that are resistant to several other antibiotics. It inhibits protein synthesis by binding to domain V of the 23S rRNA of the 50S subunit of bacterial ribosomes.	PMID:15700955|PMID:18757750	ARO:3000079	ARO:3000079	oxazolidinone antibiotic	Zyvox|Zyvoxa|Zyvoxam|Zyvoxid	CAS:165800-03-3|CHEBI:63607|ChEMBL:CHEMBL126|PubChem:441401	classified_as_antibiotic
ARO:0000073	meropenem	Meropenem is an ultra-broad spectrum injectable antibiotic used to treat a wide variety of infections, including meningitis and pneumonia. It is a beta-lactam and belongs to the subgroup of carbapenem, similar to imipenem and ertapenem.	PMID:18416587	ARO:0000020	ARO:0000020	carbapenem	MER|Meronem|Meropen|Meropenem anhydrous|Meropenemum|Merrem	CAS:96036-03-2|CHEBI:43968|ChEMBL:CHEMBL127|PubChem:441130	classified_as_antibiotic
ARO:0000074	moxifloxacin	Moxifloxacin is a fourth generation synthetic fluoroquinolone chemotherapeutic agent, and has been shown to be significantly more active than levofloxacin (4 to 8 times more) against Streptococcus pneumoniae. It acts by inhibiting bacterial DNA topoisomerases.	PMID:10193688|PMID:11858629	ARO:0000001	ARO:0000001	fluoroquinolone antibiotic	Actira (hydrochloride)|Avelox (hydrochloride)|Avelox|MXFX|Moxifloxacin hydrochloride|Vigamox	CAS:151096-09-2|CHEBI:63611|ChEMBL:CHEMBL32|PubChem:152946	classified_as_antibiotic
ARO:0000075	nitrofurantoin	Nitrofurantoin is an antibiotic used to treat urinary tract infections. It inhibits enzyme synthesis by inhibiting essential enzymes involved in the citric acid cycle, as well as those involved in DNA, RNA, and protein synthesis. It is marketed under the following brand names: Furadantin, Macrobid, Macrodantin, Nitro Macro and Urantoin.	PMID:7928834|PMID:1100114	ARO:3004116	ARO:3004116	nitrofuran antibiotic	Chemiofuran|Cistofuran|Furadantin|Furadantine|Furalan|Macrobid|Macrodantin|Macrodantina|Nitrofuradantin	CAS:67-20-9|CHEBI:71415|ChEMBL:CHEMBL572|PubChem:6604200	classified_as_antibiotic
ARO:0000078	piperacillin	Piperacillin is an acetylureidopenicillin and has an extended spectrum of targets relative to other beta-lactam antibiotics. It inhibits cell wall synthesis in bacteria, and is usually taken with the beta-lactamase inhibitor tazobactam to overcome penicillin-resistant bacteria.	PMID:11735679	ARO:3009123	ARO:3000008	penicillin beta-lactam	Piperacillin anhydrous|Piperacillin sodium|Pipercillin|Pipracil|Pipril	CAS:61477-96-1|CHEBI:8232|ChEMBL:CHEMBL702|PubChem:43672	classified_as_antibiotic
ARO:3000007	beta-lactam antibiotic	Beta-lactam antibiotics are a broad class of antibiotics that include penams (penicillin derivatives), cephems (cephalosporins), monobactams, and carbapenems. These antibiotic agents contain a beta-lactam nucleus in its molecular structure. They are the most widely-used group of antibiotics.	PMID:3889939	ARO:1000003					
ARO:3000022	ristocetin	Ristocetin is a glycopeptide antibiotic similar to vancomycin but positively charged. It is not used clinically because it induces platelet agglutination.	PMID:17620|PMID:2532132	ARO:3000081	ARO:3000081	glycopeptide antibiotic		CAS:1404-55-3|CHEBI:85129|ChEMBL:CHEMBL1095986|PubChem:16204749	classified_as_antibiotic
ARO:3000035	lipopeptide antibiotic	Lipopeptide antibiotics are aliphatic, with their hydrophobic components interacting with the bacterial cell membrane.	PMID:19156787	ARO:3009657	ARO:3009657	nonribosomal peptide antibiotics			
ARO:3000080	aminonucleoside antibiotic	Aminonucleoside antibiotics are nucleoside antibiotics that contain an amino group. This amino group is often acylated, e.g. puromycin.	PMID:8576156	ARO:3000034	ARO:3000034	nucleoside antibiotic			
ARO:3000111	novobiocin	Novobiocin is an aminocoumarin antibiotic produced by Streptomyces spheroides and Streptomyces niveus, and binds DNA gyrase subunit B inhibiting ATP-dependent DNA supercoiling.	PMID:10770754|PMID:4680802|PMID:8231802	ARO:3000103	ARO:3000103	aminocoumarin antibiotic	cathomycin|streptonivicin	CAS:303-81-1|CHEBI:28368|ChEMBL:CHEMBL36506|PubChem:54675769	classified_as_antibiotic
ARO:3000117	antibiotic A47934	A47934 is an 'aglycone' glycopeptide antibiotic produced by Streptomyces toyocaensis. It is a teicoplanin-like glycopeptide.	PMID:16492565|PMID:12060705|PMID:9435111|PMID:17884639	ARO:3000081	ARO:3000081	glycopeptide antibiotic		CAS:90039-80-8|CHEBI:29505|PubChem:16131155	classified_as_antibiotic
ARO:3000119	edeine	Edeines are basic linear peptides produced by Bacillus brevis Vm4. They have antibacterial as well as antifungal, antiviral, and anticancer properties. Edeines are bacteriostatic and bacteriocidal at low and high concentrations, respectively. They are able to inhibit DNA synthesis and protein translation. These compounds are synthesized by nonribosomal peptide synthetases and contain numerous unusual amino acids.	PMID:70202	ARO:3009657	ARO:3009657	nonribosomal peptide antibiotics			
ARO:3000120	balhimycin	Balhimycin is a vancomycin-like glycopeptide antibiotic produced by Amycolatopsis balhimycina. It binds to the terminal Lys-D-Ala-D-Ala of peptidoglycan precursors.	PMID:11495926|PMID:9761883|PMID:11932455|PMID:16730832|PMID:10390204	ARO:3000081	ARO:3000081	glycopeptide antibiotic		PubChem:16134543	classified_as_antibiotic
ARO:3000123	gramicidin	Gramicidins are a family of antibiotics synthesized by Bacillus brevis. It includes the linear pentadecapeptides gramicidin A, B and C that make up the mixture gramicidin D. Gramicidin S is a cyclic peptide chain. Gramicidins are also components of tyrothricins, another mixture of antibiotics produced by Bacillus brevis.	PMID:18745784	ARO:3009657	ARO:3009657	nonribosomal peptide antibiotics		PubChem:16130140	classified_as_antibiotic
ARO:3000130	edeine A	Edeine A is a subtype of the peptide antibiotic edeine, composed of beta-tyr, beta-ser, diaminopropionic acid, diaminohydroxyazelaic acid, glycine, and spermidine. Edeine A is a mixture of edeine A1 and its inactive isomer, edeine A2. Edeines bind to the 30S subunit to block fMet-tRNA interaction at the P site, inhibiting protein synthesis and subsequent structure/function processes critical for life or replication.	PMID:4984939|PMID:14731399|PMID:70202	ARO:3000119|ARO:3009657	ARO:3009657	nonribosomal peptide antibiotics		PubChem:379085	classified_as_antibiotic
ARO:3000132	clorobiocin	Clorobiocin is an aminocoumarin antibiotic produced by Streptomyces roseochromogenes, and binds DNA gyrase subunit B to inhibit ATP-dependent DNA supercoiling.	PMID:6154685|PMID:8231802|PMID:12044152	ARO:3000103	ARO:3000103	aminocoumarin antibiotic		ChEMBL:CHEMBL303984|PubChem:54706138	classified_as_antibiotic
ARO:3000134	edeine B	Edeine B is a subtype of the peptide antibiotic edeine, composed of beta-tyr, beta-ser, diaminopropionic acid, diaminohydroxyazelaic acid, glycine, and guanylspermidine. Edeine B is a mixture of edeine B1 and its inactive isomer, edeine B2. Edeines bind to the 30S subunit to block fMet-tRNA interaction at the P site, inhibiting protein synthesis and subsequent structure/function processes critical for life or replication. Edeine B has also been shown to inhibit septation and cause filamentous morphology, also leading to cell death.	PMID:4984939|PMID:20410587|PMID:70202	ARO:3000119|ARO:3009657	ARO:3009657	nonribosomal peptide antibiotics		PubChem:446232	classified_as_antibiotic
ARO:3000135	edeine D	Edeine D is a subtype of edeine similar to edeine A with the beta-tyr replaced by beta-phe-beta-ala. Edeines bind to the 30S subunit to block fMet-tRNA interaction at the P site, inhibiting protein synthesis and subsequent structure/function processes critical for life or replication.	PMID:70202	ARO:3000119|ARO:3009657	ARO:3009657	nonribosomal peptide antibiotics		PubChem:170400	classified_as_antibiotic
ARO:3000136	edeine F	Edeine F is a subtype of edeine similar to edeine B with beta-tyr replaced by beta-phe-beta-ala. Edeines bind to the 30S subunit to block fMet-tRNA interaction at the P site, inhibiting protein synthesis and subsequent structure/function processes critical for life or replication.	PMID:6615592	ARO:3000119|ARO:3009657	ARO:3009657	nonribosomal peptide antibiotics		PubChem:194407	classified_as_antibiotic
ARO:3000145	tylosin	Tylosin is a 16-membered macrolide, naturally produced by Streptomyces fradiae. It interacts with the bacterial ribosome 50S subunit to inhibit protein synthesis.	PMID:19793461	ARO:0000000	ARO:0000000	macrolide antibiotic		CAS:1401-69-0|CHEBI:17658|ChEMBL:CHEMBL42743|PubChem:5280440	classified_as_antibiotic
ARO:3000150	coumermycin A1	Coumermycin A1 is an antibiotic produced by Streptomyces rishiriensis, and binds DNA gyrase subunit B to inhibit ATP-dependent DNA supercoiling.	PMID:11036020|PMID:8231802|PMID:14285468|PMID:14285469	ARO:3000103	ARO:3000103	aminocoumarin antibiotic	Notomycin A1	CAS:4434-05-3|CHEBI:3907|ChEMBL:CHEMBL389471|PubChem:54675768	classified_as_antibiotic
ARO:3000152	minocycline	Minocycline is second generation semi-synthetic derivative of the tetracycline group of antibiotics. It inhibits bacterial protein synthesis by binding to the 30S subunit of the bacterial ribosome and preventing the aminotransferase-tRNA from associating with the ribosome.	PMID:11381101|PMID:19862477	ARO:3000050	ARO:3000050	tetracycline antibiotic		CAS:10118-90-8|CHEBI:50694|ChEMBL:CHEMBL1434|PubChem:54675783	classified_as_antibiotic
ARO:3000156	spiramycin	Spiramycin is a 16-membered macrolide and is natural product produced by Streptomyces ambofaciens. It binds to the 50S subunit of bacterial ribosomes and inhibits peptidyl transfer activity to disrupt protein synthesis.	PMID:7683018	ARO:0000000	ARO:0000000	macrolide antibiotic	rovamycin	CAS:24916-50-5|CHEBI:85260|ChEMBL:CHEMBL453514|PubChem:6419898	classified_as_antibiotic
ARO:3000158	azithromycin	Azithromycin is a 15-membered macrolide and falls under the subclass of azalide. Like other macrolides, azithromycin binds bacterial ribosomes to inhibit protein synthesis. The nitrogen substitution at the C-9a position prevents its degradation.	PMID:1662624	ARO:0000000	ARO:0000000	macrolide antibiotic	AZM	CAS:83905-01-5|CHEBI:2955|ChEMBL:CHEMBL529|PubChem:447043	classified_as_antibiotic
ARO:3000169	rifampin	Rifampin is a semi-synthetic rifamycin, and inhibits RNA synthesis by binding to RNA polymerase. Rifampin is the mainstay agent for the treatment of tuberculosis, leprosy and complicated Gram-positive infections.	PMID:15667909|PMID:6356275	ARO:3000157	ARO:3000157	rifamycin antibiotic	rifampicin	CAS:13292-46-1|CHEBI:28077|ChEMBL:CHEMBL374478|PubChem:135398735	classified_as_antibiotic
ARO:3000170	imipenem	Imipenem is a broad-spectrum antibiotic and is usually taken with cilastatin, which prevents hydrolysis of imipenem by renal dehydropeptidase-I. It is resistant to hydrolysis by most other beta-lactamases. Notable exceptions are the KPC beta-lactamases and Ambler Class B enzymes.	PMID:12084099|PMID:10629005	ARO:0000020	ARO:0000020	carbapenem	IMI	CAS:64221-86-9|CHEBI:471744|ChEMBL:CHEMBL148|PubChem:104838	classified_as_antibiotic
ARO:3000176	dirithromycin	Dirithromycin is an oxazine derivative of erythromycin, sharing the 14-carbon macrolide ring. The antibiotic binds to the 50S subunit of the ribosome to inhibit bacterial protein synthesis.	PMID:7683018	ARO:0000000	ARO:0000000	macrolide antibiotic		CAS:62013-04-1|CHEBI:474014|ChEMBL:CHEMBL1237072|PubChem:6473883	classified_as_antibiotic
ARO:3000184	chloroeremomycin	Chloroeremomycin is a vancomycin-like glycopeptide, with three sugars instead of two in vancomycin and balhimycin. Chloroeremomycin dimerizes and binds to the terminus of peptidoglycan precursors.	PMID:9545426|PMID:11035791|PMID:11942828	ARO:3000081	ARO:3000081	glycopeptide antibiotic		CAS:118395-73-6|CHEBI:29556|ChEMBL:CHEMBL1688951|PubChem:445806	classified_as_antibiotic
ARO:3000188	trimethoprim	Trimethoprim is a synthetic 5-(3,4,5- trimethoxybenzyl) pyrimidine inhibitor of dihydrofolate reductase, inhibiting synthesis of tetrahydrofolic acid. Tetrahydrofolic acid is an essential precursor in the de novo synthesis of the DNA nucleotide thymidine. Trimethoprim is a bacteriostatic antibiotic mainly used in the prophylaxis and treatment of urinary tract infections in combination with sulfamethoxazole, a sulfonamide antibiotic.	PMID:11432417|PMID:18024520	ARO:3000171	ARO:3000171	diaminopyrimidine antibiotic		CAS:738-70-5|CHEBI:45924|ChEMBL:CHEMBL22|PubChem:5578	classified_as_antibiotic
ARO:3000189	oritavancin	Oritavancin is a semi-synthetic derivative of chloroeremomycin, a vancomycin-like glycopeptide. Oritavancin inhibits both transglycosylation and transpeptidation, by binding both the D-Ala-D-Ala and pentaglycine bridge segments of peptidoglycan to inhibit cell wall formation.	PMID:15954849|PMID:18258256|PMID:27904526	ARO:3000081	ARO:3000081	glycopeptide antibiotic		CAS:171099-57-3|CHEBI:82699|ChEMBL:CHEMBL1688530|PubChem:16136912	classified_as_antibiotic
ARO:3000199	gramicidin D	Gramicidin D is a mixture of the linear peptides gramicidin A, B, and C, each with 15 alternating L- and D-amino acids. They are active against most gram-positive bacteria and select gram-negative bacteria. These compounds create channels in the bacterial membrane and increase the permeability to cations.	PMID:9672588|PMID:17572379	ARO:3000123|ARO:3000707	ARO:3009657	nonribosomal peptide antibiotics		PubChem:45267103	classified_as_antibiotic
ARO:3000200	gramicidin S	Gramicidin S is a cyclical decapeptide with two pentapeptides (Val-Orn-Leu-D-Phe-Pro) joined head to tail. Like other gramicidins, Gramicidin S disrupts membrane permeability of cations while also destabilizing the membrane at higher concentrations.	PMID:10590309|PMID:8836773	ARO:3000123	ARO:3009657	nonribosomal peptide antibiotics		PubChem:73357	classified_as_antibiotic
ARO:3000214	hygromycin B	Hygromycin B is an aminoglycoside antibiotic used to treat different types of bacterial infections. Hygromycin B works by binding to the bacterial 30S ribosomal subunit, causing misreading of mRNA and leaving the bacterium unable to synthesize proteins vital to its growth. Hygromycin B has also been shown to interact with eukaryotic cells.	PMID:10103173|PMID:11163189	ARO:0000016	ARO:0000016	aminoglycoside antibiotic		CAS:31282-04-9|CHEBI:16976|PubChem:35766	classified_as_antibiotic
ARO:3000222	gramicidin A	Gramicidin A is the most abundant (more than 80%) of the three gramicidins in gramicidin D, with a tryptophan in position 11. Gramicidins form dimers in the bacterial membrane that increase the permeability of cations.	PMID:17572379	ARO:3000123	ARO:3009657	nonribosomal peptide antibiotics		PubChem:16132269	classified_as_antibiotic
ARO:3000223	gramicidin B	Gramicidin B is one of the three gramicidins in gramicidin D, with a phenylalanine in position 11. It is structurally similar to gramicidin A, but its ability to induce the assembly of bilayers is reduced. Gramicidins form dimers in the bacterial membrane that increase the permeability of cations.	PMID:17572379	ARO:3000123	ARO:3009657	nonribosomal peptide antibiotics		PubChem:25244501	classified_as_antibiotic
